FECHA;HORA;ACO;AJM;AJU;ATI;BJU;CAM;CCA;CHO;COY;CUA;CUT;FAC;GAM;HGM;INN;IZT;LLA;LPR;MER;MGH;MON;MPA;NEZ;PED;SAG;SFE;SJA;TAH;TLA;TLI;UAX;UIZ;VIF;XAL
22/10/2018;22;-99;25;14;6;6;1;9;7;-99;10;4;1;4;5;4;6;2;5;5;1;16;23;5;1;3;2;-99;12;0;5;8;-99;2;2
22/10/2018;23;-99;20;11;6;7;1;7;5;-99;2;5;1;1;5;5;3;2;1;3;0;4;16;10;3;4;2;-99;10;0;1;5;-99;1;1
22/10/2018;24;-99;19;14;10;5;1;6;7;-99;5;5;4;6;3;7;10;7;3;4;2;8;21;7;1;8;1;-99;11;4;2;6;-99;0;3
23/10/2018;1;-99;10;19;10;2;1;1;7;-99;6;5;4;1;1;4;10;1;7;2;3;5;21;14;1;2;1;-99;15;5;1;8;-99;1;2
23/10/2018;2;-99;22;19;8;1;3;1;9;-99;4;5;3;1;1;3;1;1;2;2;1;1;21;11;3;1;1;-99;12;5;2;5;-99;1;0
23/10/2018;3;-99;15;20;4;1;1;1;10;-99;4;5;2;1;2;1;0;1;1;2;0;4;18;1;3;1;2;-99;15;2;1;1;-99;1;0
23/10/2018;4;-99;6;15;3;1;1;1;5;-99;2;5;2;1;1;1;0;1;1;2;0;2;18;1;1;1;4;-99;14;1;1;4;-99;1;1
23/10/2018;5;-99;5;18;1;1;1;1;0;-99;1;4;1;1;1;1;0;1;1;2;0;1;14;1;1;1;1;-99;12;1;1;1;-99;1;0
23/10/2018;6;-99;2;14;1;1;1;1;0;-99;0;2;1;1;1;2;0;1;1;2;0;1;14;1;0;1;1;-99;5;0;1;1;-99;0;1
23/10/2018;7;-99;2;13;1;1;1;1;0;-99;1;1;1;1;1;2;0;1;1;2;0;1;10;1;1;1;1;-99;3;0;1;1;-99;1;1
23/10/2018;8;-99;5;17;1;2;2;2;1;-99;2;3;2;1;2;2;1;2;2;2;1;2;14;3;2;2;4;-99;3;1;2;2;-99;3;1
23/10/2018;9;-99;8;22;3;5;4;4;7;-99;5;3;4;5;3;8;4;5;5;5;4;5;19;7;5;5;7;-99;11;3;7;7;-99;7;3
23/10/2018;10;-99;16;24;10;16;10;14;14;-99;14;9;12;18;11;17;18;13;18;16;10;16;25;16;-99;16;14;-99;21;11;19;17;-99;17;16
23/10/2018;11;-99;33;25;25;33;28;31;-99;-99;27;22;24;30;25;23;31;28;32;-99;28;30;33;34;-99;27;29;-99;31;27;32;32;-99;27;28
23/10/2018;12;-99;30;30;46;45;43;37;26;-99;46;48;45;49;41;24;47;41;42;-99;45;35;31;32;-99;43;51;-99;32;41;42;42;-99;39;44
23/10/2018;13;-99;31;34;65;39;51;27;29;-99;46;59;53;44;41;34;44;47;50;-99;38;36;32;34;-99;36;41;-99;30;56;53;36;-99;58;43
23/10/2018;14;-99;38;37;67;39;49;31;31;-99;36;71;44;44;38;33;40;41;47;-99;36;37;34;35;-99;37;36;-99;31;53;61;35;-99;53;42
23/10/2018;15;-99;40;36;56;-99;44;33;31;-99;31;71;43;42;39;29;38;44;47;42;35;39;36;35;40;38;39;-99;34;51;59;38;-99;52;40
23/10/2018;16;-99;39;39;52;-99;42;35;32;-99;30;66;44;40;38;28;38;41;40;41;35;39;36;36;41;36;38;-99;35;47;48;36;-99;47;37
23/10/2018;17;-99;35;39;45;-99;39;34;31;-99;36;51;37;38;37;28;35;37;34;39;33;37;36;34;40;33;36;-99;35;42;45;36;-99;42;33
23/10/2018;18;-99;34;41;32;-99;30;25;28;-99;27;36;23;33;30;27;31;31;25;32;26;33;34;28;34;26;26;-99;33;32;35;35;-99;31;25
23/10/2018;19;-99;30;32;8;21;20;13;19;-99;11;6;6;22;21;20;21;21;17;21;13;26;29;15;20;15;10;-99;25;20;25;30;-99;17;13
23/10/2018;20;-99;28;23;2;8;11;2;10;-99;10;5;2;7;13;9;17;12;7;18;5;24;25;8;11;9;2;-99;18;4;18;23;-99;13;6
23/10/2018;21;-99;28;14;2;6;5;1;4;-99;6;5;1;1;8;9;5;7;1;5;1;21;27;6;4;5;1;-99;15;2;6;19;-99;10;3
23/10/2018;22;-99;29;7;6;2;1;2;3;-99;4;3;1;1;4;15;1;1;1;3;1;13;30;7;4;1;7;-99;12;0;8;8;-99;4;1
23/10/2018;23;-99;27;7;11;1;1;1;3;-99;4;5;1;1;1;19;1;1;1;2;0;2;30;12;14;2;14;-99;12;0;2;6;-99;1;1
23/10/2018;24;-99;13;10;14;1;1;1;11;-99;4;5;4;1;1;16;0;1;1;2;0;1;31;11;2;1;3;-99;9;2;1;9;-99;2;0
24/10/2018;1;-99;12;13;11;1;2;1;11;-99;6;5;4;1;1;14;1;1;1;2;0;1;29;13;3;1;4;-99;10;1;2;7;-99;1;1
24/10/2018;2;-99;19;15;5;1;3;3;15;-99;10;6;6;1;1;12;0;1;1;1;0;-99;28;4;12;1;3;-99;10;3;1;4;-99;1;1
24/10/2018;3;-99;17;7;6;1;2;6;12;-99;12;8;7;1;1;13;1;1;1;2;0;3;25;5;15;1;7;-99;8;3;1;2;-99;1;1
24/10/2018;4;-99;12;4;1;2;1;2;10;-99;10;7;4;1;1;11;0;1;1;1;0;7;23;7;12;1;8;-99;16;0;1;3;-99;1;0
24/10/2018;5;-99;6;6;1;1;1;1;2;-99;3;5;2;1;1;19;0;1;1;2;0;2;22;2;6;2;1;-99;6;0;1;2;-99;1;0
24/10/2018;6;-99;4;6;1;1;1;1;0;-99;1;5;1;1;1;20;0;1;1;2;0;1;24;2;1;2;1;-99;6;0;1;1;-99;1;0
24/10/2018;7;-99;5;5;1;1;1;1;0;-99;1;5;1;1;1;20;1;1;1;2;0;2;21;2;1;2;1;-99;3;0;1;1;-99;1;1
24/10/2018;8;-99;11;9;2;4;2;3;2;-99;3;5;2;2;1;19;2;2;6;3;3;3;21;3;5;3;5;-99;3;1;1;3;-99;2;2
24/10/2018;9;-99;17;20;11;8;7;11;12;-99;12;6;7;7;5;22;7;6;8;7;9;10;22;-99;17;6;16;-99;12;3;4;9;-99;-99;8
24/10/2018;10;-99;25;25;16;20;15;19;23;-99;18;14;16;18;12;25;17;17;20;18;14;21;28;-99;24;18;23;-99;24;11;11;25;-99;-99;18
24/10/2018;11;-99;36;31;19;41;31;37;30;-99;30;31;34;35;30;30;37;33;34;33;31;32;33;-99;37;31;34;-99;32;30;27;38;-99;-99;33
24/10/2018;12;-99;50;47;38;60;47;56;30;-99;44;42;48;47;47;36;55;44;44;47;51;40;31;-99;60;44;47;-99;33;42;53;49;-99;-99;41
24/10/2018;13;-99;64;48;55;74;62;65;32;-99;59;49;67;58;64;41;70;61;56;63;69;61;34;-99;76;58;69;-99;35;50;64;52;-99;-99;48
24/10/2018;14;-99;76;52;74;93;82;80;35;-99;77;63;83;74;84;43;89;73;81;81;86;66;39;81;91;75;88;-99;44;64;83;70;-99;78;70
24/10/2018;15;-99;86;58;87;113;106;100;36;-99;91;57;105;97;103;50;103;95;95;99;98;66;49;98;112;89;99;-99;48;80;87;-99;-99;75;89
24/10/2018;16;-99;98;51;77;122;108;113;37;-99;99;56;101;106;109;59;113;96;109;101;104;76;54;110;120;99;110;-99;52;89;79;-99;-99;68;92
24/10/2018;17;-99;106;43;69;111;84;105;37;-99;88;53;89;99;97;44;110;78;82;106;96;74;68;85;117;91;108;-99;50;66;57;-99;-99;60;71
24/10/2018;18;-99;70;39;51;79;51;67;35;-99;54;38;56;70;79;36;60;47;58;75;63;33;42;38;91;62;67;-99;40;44;50;-99;-99;49;56
24/10/2018;19;-99;37;28;30;30;23;26;28;-99;36;17;14;34;38;21;21;20;38;22;26;26;38;31;34;25;13;-99;34;23;15;28;-99;26;27
24/10/2018;20;-99;31;12;15;18;9;15;23;-99;19;8;13;17;21;14;17;10;18;6;17;19;42;20;18;11;22;-99;16;5;2;16;-99;8;18
24/10/2018;21;-99;33;14;10;7;1;5;12;-99;14;10;15;9;10;13;10;7;10;1;6;20;47;14;2;11;5;-99;12;7;4;9;-99;8;8
24/10/2018;22;-99;7;13;1;3;1;5;7;-99;11;2;6;14;1;9;0;2;7;1;2;14;43;13;7;6;1;-99;12;2;6;10;-99;7;1
24/10/2018;23;-99;3;7;8;12;5;9;7;-99;3;2;4;5;2;5;4;12;14;2;0;14;40;12;9;7;0;-99;16;0;5;14;-99;6;0
24/10/2018;24;-99;3;4;2;15;1;7;2;-99;8;4;2;12;9;0;10;13;2;5;0;16;25;17;3;11;2;-99;9;1;1;13;-99;11;2
25/10/2018;1;-99;5;2;7;11;4;5;3;-99;8;4;4;7;9;6;6;9;4;6;1;4;14;17;2;9;6;-99;13;0;0;11;-99;13;1
25/10/2018;2;-99;8;0;11;7;1;4;0;-99;11;4;6;1;7;6;6;6;4;3;1;4;5;12;1;8;3;-99;9;1;1;12;-99;12;1
25/10/2018;3;-99;10;3;8;6;1;3;0;-99;11;3;5;3;4;9;5;10;2;5;0;2;1;6;1;3;8;-99;7;5;2;10;-99;6;1
25/10/2018;4;-99;12;1;9;6;1;3;1;-99;15;2;5;5;3;6;3;3;1;3;0;1;1;2;1;1;4;-99;6;2;1;7;-99;3;1
25/10/2018;5;-99;16;0;4;3;1;1;0;-99;9;1;1;1;2;6;1;1;1;2;0;1;6;1;1;2;6;-99;5;0;2;4;-99;0;0
25/10/2018;6;-99;18;0;1;2;1;1;1;-99;1;0;0;1;1;1;0;2;1;2;0;1;10;1;1;1;0;-99;5;0;3;1;-99;0;1
25/10/2018;7;-99;20;2;1;1;1;1;0;-99;1;1;1;1;1;1;1;2;1;2;1;2;13;1;1;1;2;-99;2;0;1;1;-99;1;0
25/10/2018;8;-99;11;2;1;3;2;2;1;-99;8;0;2;2;2;3;2;2;2;2;1;2;22;2;2;2;2;-99;2;1;2;3;-99;3;2
25/10/2018;9;-99;16;25;5;9;7;7;6;-99;22;3;8;9;7;15;8;5;10;7;5;9;28;6;6;7;9;-99;9;4;5;10;-99;7;6
25/10/2018;10;-99;29;37;12;25;19;20;20;-99;25;19;18;25;-99;32;24;18;23;20;21;30;37;20;21;19;23;-99;24;11;14;26;-99;22;16
25/10/2018;11;-99;45;48;32;43;28;39;39;-99;29;37;34;48;-99;38;38;35;39;41;38;49;48;43;45;34;39;-99;46;32;34;46;-99;38;31
25/10/2018;12;-99;59;55;51;61;54;56;60;-99;46;46;46;59;-99;44;59;46;54;58;49;64;60;59;63;45;56;-99;67;51;51;68;-99;51;44
25/10/2018;13;-99;77;62;56;81;80;74;77;-99;67;43;64;66;-99;60;77;59;62;76;69;74;85;72;83;59;76;-99;78;65;62;76;-99;58;51
25/10/2018;14;-99;99;91;69;97;98;91;96;-99;82;53;85;80;-99;81;90;71;69;80;99;76;102;78;104;68;91;-99;88;81;71;86;-99;63;70
25/10/2018;15;-99;113;107;85;111;115;106;100;-99;102;62;105;91;-99;91;104;76;73;89;110;77;103;87;121;78;117;-99;90;-99;78;91;-99;69;74
25/10/2018;16;-99;123;76;87;124;119;120;62;-99;114;66;106;100;-99;77;117;78;-99;104;124;82;106;93;135;82;128;-99;99;-99;88;100;-99;71;80
25/10/2018;17;-99;126;73;85;131;112;121;50;-99;101;65;100;106;-99;54;116;80;-99;108;118;75;82;78;138;79;115;-99;70;-99;80;87;-99;79;-99
25/10/2018;18;-99;116;65;58;98;73;105;44;-99;70;58;67;82;-99;27;66;67;-99;70;70;58;62;59;102;59;39;-99;65;-99;54;64;-99;67;61
25/10/2018;19;-99;68;51;26;52;27;56;39;-99;43;35;48;45;-99;22;45;40;-99;43;28;44;53;50;70;39;39;-99;58;-99;32;52;-99;27;42
25/10/2018;20;-99;62;31;14;39;30;36;30;-99;36;12;11;39;-99;25;33;23;-99;34;7;39;59;43;58;22;26;-99;43;13;22;45;-99;16;25
25/10/2018;21;-99;59;26;5;27;14;31;26;-99;22;18;9;15;-99;13;22;10;-99;15;13;28;61;43;32;6;4;-99;24;9;11;27;-99;11;8
25/10/2018;22;-99;34;26;3;15;1;15;21;-99;16;17;2;8;-99;-99;11;3;-99;17;7;20;56;35;13;16;5;-99;25;6;2;27;-99;6;7
25/10/2018;23;-99;24;21;6;18;1;12;23;-99;9;17;13;21;-99;5;17;7;-99;10;5;12;45;31;8;25;3;-99;27;2;5;22;-99;8;6
25/10/2018;24;-99;14;30;3;8;1;5;18;-99;1;11;6;2;-99;4;12;2;-99;2;4;11;43;23;9;20;6;-99;24;1;6;18;-99;10;2
26/10/2018;1;-99;9;-99;8;2;1;2;16;-99;4;11;12;2;-99;6;0;3;-99;2;2;2;41;33;2;18;1;-99;28;0;7;23;-99;12;2
26/10/2018;2;-99;7;-99;6;4;1;7;17;-99;12;10;11;4;-99;16;0;4;-99;2;2;1;41;31;2;16;5;-99;31;1;7;30;-99;12;6
26/10/2018;3;-99;7;-99;5;4;1;8;15;-99;9;7;4;2;-99;16;1;9;-99;2;3;2;40;30;3;7;1;-99;27;2;9;28;-99;3;15
26/10/2018;4;-99;7;-99;7;4;1;5;11;-99;19;5;2;16;-99;12;5;1;-99;2;2;6;36;18;3;2;3;-99;18;0;8;20;-99;1;17
26/10/2018;5;-99;8;-99;2;3;1;1;6;-99;12;7;1;8;-99;16;7;2;-99;2;0;2;31;6;5;1;3;-99;17;0;5;13;-99;1;7
26/10/2018;6;-99;19;-99;0;3;1;1;1;-99;8;4;0;1;-99;13;1;2;-99;2;0;2;30;4;2;1;2;-99;15;0;1;5;-99;1;1
26/10/2018;7;-99;21;-99;1;2;1;1;0;-99;15;2;1;1;-99;11;0;1;-99;2;0;1;29;1;1;1;1;-99;3;0;1;1;-99;1;0
26/10/2018;8;-99;18;-99;2;5;1;2;2;-99;19;0;1;3;-99;6;2;2;-99;3;1;2;29;4;4;2;5;-99;5;1;1;5;-99;2;2
26/10/2018;9;-99;21;-99;8;17;5;13;14;-99;16;4;6;10;-99;20;9;6;-99;7;6;12;30;9;10;4;14;-99;-99;4;5;18;-99;8;8
26/10/2018;10;-99;29;-99;13;26;12;25;31;-99;-99;15;14;26;-99;28;22;18;-99;15;14;30;36;30;30;23;21;-99;28;15;18;29;-99;18;19
26/10/2018;11;-99;42;-99;26;41;36;34;44;-99;-99;28;30;43;-99;36;39;42;-99;36;33;47;47;47;45;41;35;-99;42;33;38;47;-99;39;42
26/10/2018;12;-99;59;-99;48;65;63;50;52;-99;-99;47;51;64;-99;41;62;59;-99;53;49;61;59;62;57;58;50;-99;59;50;56;68;-99;55;66
26/10/2018;13;-99;73;-99;69;89;83;80;59;-99;-99;65;77;88;-99;52;81;72;-99;76;74;71;71;70;82;76;74;-99;77;73;75;95;-99;68;82
26/10/2018;14;-99;89;-99;82;100;101;95;-99;-99;-99;75;93;107;-99;63;87;76;-99;96;94;91;81;75;-99;77;84;-99;97;91;90;105;-99;76;80
26/10/2018;15;-99;104;-99;87;112;115;96;-99;-99;-99;68;101;100;-99;86;97;74;-99;107;103;97;84;84;-99;74;106;-99;96;92;81;91;-99;71;78
26/10/2018;16;-99;98;-99;76;107;105;99;-99;-99;-99;58;102;90;-99;98;97;69;-99;86;110;94;91;90;-99;70;116;-99;94;76;62;85;-99;65;71
26/10/2018;17;-99;93;-99;56;101;75;90;-99;-99;-99;53;85;82;-99;73;93;63;-99;85;94;72;56;75;-99;68;111;-99;50;54;52;77;-99;62;60
26/10/2018;18;-99;92;-99;45;61;40;74;-99;-99;-99;38;55;53;-99;41;45;45;-99;39;45;41;51;44;-99;48;73;-99;52;42;38;57;-99;50;45
26/10/2018;19;-99;56;-99;27;36;22;47;-99;-99;-99;26;31;37;-99;43;37;37;-99;32;27;37;53;33;-99;33;46;-99;56;18;23;55;-99;27;30
26/10/2018;20;-99;29;-99;20;26;26;27;-99;-99;-99;26;32;27;-99;33;18;23;-99;21;30;32;55;38;-99;18;34;-99;43;25;33;38;-99;-99;22
26/10/2018;21;-99;31;-99;24;16;7;20;-99;-99;-99;37;16;10;-99;35;10;7;-99;10;20;22;-99;30;-99;11;35;-99;35;7;19;43;-99;-99;8
26/10/2018;22;-99;41;-99;18;25;6;22;-99;-99;-99;30;21;10;-99;35;20;7;-99;10;25;18;-99;12;-99;8;39;-99;39;10;11;34;-99;-99;17
26/10/2018;23;-99;35;-99;17;19;17;14;-99;-99;-99;14;18;5;-99;24;19;7;-99;-99;19;-99;-99;7;-99;8;23;-99;37;18;7;29;-99;-99;7
26/10/2018;24;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
27/10/2018;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
27/10/2018;2;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
27/10/2018;3;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
27/10/2018;4;-99;24;-99;6;3;1;5;3;-99;7;19;5;3;2;20;1;4;1;1;0;8;31;8;15;-99;-99;-99;-99;0;-99;11;-99;17;0
27/10/2018;5;-99;20;-99;4;3;1;5;0;-99;2;15;3;3;1;20;0;3;2;1;0;3;25;10;10;2;-99;-99;-99;4;-99;2;-99;9;0
27/10/2018;6;-99;13;-99;6;4;0;2;1;-99;6;11;2;2;1;15;0;3;1;1;3;1;22;8;4;4;4;-99;7;2;2;2;-99;2;0
27/10/2018;7;-99;20;-99;7;1;1;1;0;-99;1;7;1;1;2;12;0;2;5;1;2;1;26;5;3;1;2;-99;4;4;1;1;-99;1;0
27/10/2018;8;-99;8;-99;6;6;3;1;1;-99;2;3;2;2;5;9;1;4;10;3;3;2;19;2;1;3;2;-99;1;3;3;1;-99;4;1
27/10/2018;9;-99;10;-99;12;10;9;3;2;-99;7;7;9;3;11;14;2;6;2;4;9;10;15;6;7;5;9;-99;3;11;7;2;-99;13;4
27/10/2018;10;-99;18;-99;22;17;15;9;9;-99;20;22;22;11;17;18;7;21;6;6;17;27;19;18;17;21;16;-99;7;17;11;5;-99;22;15
27/10/2018;11;-99;31;-99;36;32;20;14;23;-99;32;26;36;20;20;28;24;29;20;14;26;39;24;30;19;32;29;-99;14;21;31;14;-99;24;17
27/10/2018;12;-99;30;-99;39;40;30;29;42;-99;40;31;47;33;26;35;35;34;27;26;38;49;37;20;31;34;40;-99;32;28;39;33;-99;37;21
27/10/2018;13;-99;39;-99;39;50;49;43;47;-99;51;28;43;46;39;45;38;37;44;37;47;53;54;31;45;44;54;-99;52;35;40;46;-99;33;41
27/10/2018;14;-99;57;-99;32;65;56;57;55;-99;56;30;42;57;58;52;64;37;36;67;54;56;72;59;62;40;59;-99;54;36;33;59;-99;36;43
27/10/2018;15;-99;63;-99;36;58;47;61;51;-99;51;31;41;39;42;62;54;34;42;43;49;31;82;43;60;33;53;-99;63;33;35;66;-99;37;30
27/10/2018;16;-99;41;-99;31;36;37;37;37;-99;44;28;37;34;30;56;31;30;34;28;35;34;44;35;41;28;47;-99;33;29;31;37;-99;31;27
27/10/2018;17;-99;25;-99;24;23;24;23;31;-99;32;30;30;25;20;45;19;23;24;21;26;30;38;28;25;19;34;-99;29;23;22;28;-99;23;18
27/10/2018;18;-99;17;-99;16;17;16;16;19;-99;25;30;19;17;15;30;12;18;15;11;19;27;29;17;20;16;25;-99;23;18;12;19;-99;19;15
27/10/2018;19;-99;15;-99;11;12;9;11;12;-99;19;27;16;16;9;22;8;10;15;5;13;23;22;14;15;17;18;-99;15;11;13;8;-99;17;16
27/10/2018;20;-99;12;-99;12;9;6;8;13;-99;17;29;14;15;7;18;4;9;16;5;11;20;12;12;11;16;17;-99;14;12;9;6;-99;15;16
27/10/2018;21;-99;10;-99;12;9;7;9;12;-99;17;26;17;19;7;18;8;11;17;11;12;21;12;11;12;18;17;-99;13;13;10;6;-99;16;19
27/10/2018;22;-99;9;-99;5;11;8;9;13;-99;18;28;15;18;8;17;11;13;15;10;11;19;18;12;11;14;16;-99;12;12;6;17;-99;14;18
27/10/2018;23;-99;10;-99;12;11;10;10;15;-99;17;30;17;15;9;18;6;13;18;10;11;19;15;14;13;16;18;-99;13;13;14;8;-99;12;19
27/10/2018;24;-99;11;-99;14;11;15;11;13;-99;18;27;17;19;9;17;7;16;19;12;13;16;13;17;14;17;18;-99;10;15;17;7;-99;15;21
28/10/2018;1;-99;14;-99;18;16;16;13;13;-99;19;19;19;16;9;15;8;17;17;13;14;15;9;16;15;17;20;-99;7;14;15;13;-99;12;18
28/10/2018;2;-99;15;-99;19;15;12;15;10;-99;21;17;20;14;8;16;7;17;20;13;14;12;10;16;17;18;20;-99;9;11;14;14;-99;9;17
28/10/2018;3;-99;14;-99;20;15;11;15;6;-99;21;18;21;17;2;14;3;15;23;13;16;8;11;17;17;18;20;-99;10;10;12;11;-99;9;20
28/10/2018;4;-99;15;-99;19;11;12;16;4;-99;21;26;21;20;3;17;7;16;23;13;15;8;12;16;17;16;20;-99;9;9;13;6;-99;6;20
28/10/2018;5;-99;18;-99;20;13;9;16;2;-99;20;24;22;17;4;19;6;14;19;10;16;4;15;15;19;15;22;-99;5;16;13;8;-99;7;16
28/10/2018;6;-99;16;-99;14;13;8;15;2;-99;21;22;17;9;7;18;2;4;10;2;12;1;16;14;18;6;21;-99;7;14;10;10;-99;9;9
28/10/2018;7;-99;14;-99;10;16;3;14;0;-99;18;19;8;3;9;9;8;1;5;3;10;2;16;9;14;5;19;-99;8;9;6;9;-99;5;3
28/10/2018;8;-99;9;-99;6;13;4;10;2;-99;17;11;3;5;10;10;7;5;11;4;9;2;17;6;11;5;6;-99;5;6;6;12;-99;5;5
28/10/2018;9;-99;17;-99;11;13;11;15;10;-99;23;15;8;8;7;18;6;9;14;10;13;10;21;13;15;10;14;-99;12;12;12;16;-99;12;10
28/10/2018;10;-99;18;-99;19;16;19;16;14;-99;22;22;20;21;13;22;17;19;22;19;15;20;22;19;20;17;21;-99;17;20;20;17;-99;21;19
28/10/2018;11;-99;22;-99;24;28;25;24;23;-99;24;27;24;26;23;24;25;23;23;25;21;28;25;25;23;21;24;-99;25;23;21;25;-99;24;22
28/10/2018;12;-99;26;-99;27;30;27;25;30;-99;31;32;27;31;23;26;27;30;26;24;29;33;30;32;26;29;32;-99;32;27;28;34;-99;31;28
28/10/2018;13;-99;35;-99;36;38;36;39;42;-99;33;33;33;40;29;33;34;36;31;31;34;44;43;37;41;37;36;-99;43;37;36;40;-99;35;36
28/10/2018;14;-99;45;-99;36;46;46;44;44;-99;40;38;42;44;40;36;45;34;36;45;43;48;53;46;45;37;42;-99;46;38;36;47;-99;35;36
28/10/2018;15;-99;48;-99;35;56;42;50;45;-99;45;40;38;43;44;41;55;31;33;46;43;45;58;48;52;31;50;-99;47;36;36;47;-99;34;33
28/10/2018;16;-99;46;-99;37;38;31;43;45;-99;38;36;38;28;31;44;34;22;29;27;31;29;56;31;43;20;41;-99;51;33;33;51;-99;28;18
28/10/2018;17;-99;26;-99;24;27;24;25;37;-99;27;33;24;18;24;37;20;22;21;21;21;27;44;27;27;18;27;-99;29;24;22;27;-99;23;13
28/10/2018;18;-99;21;-99;22;21;16;21;18;-99;20;30;20;19;18;19;16;22;19;16;14;25;29;21;21;15;22;-99;20;21;21;23;-99;23;15
28/10/2018;19;-99;18;-99;17;17;15;16;13;-99;20;30;17;14;15;13;12;11;20;14;8;23;20;16;16;13;18;-99;16;19;17;19;-99;18;16
28/10/2018;20;-99;12;-99;15;16;13;14;10;-99;14;29;15;11;14;17;8;6;21;9;11;19;18;15;12;14;10;-99;13;11;14;15;-99;18;16
28/10/2018;21;-99;9;-99;15;15;14;11;8;-99;15;22;17;15;14;14;11;8;21;11;12;17;17;14;10;9;15;-99;13;13;13;12;-99;14;20
28/10/2018;22;-99;12;-99;17;15;13;12;6;-99;15;21;16;16;13;17;12;11;18;10;11;17;-99;10;12;12;15;-99;11;10;7;15;-99;14;19
28/10/2018;23;-99;13;-99;19;11;9;12;10;-99;16;26;21;16;10;18;9;12;23;11;12;18;14;12;15;15;17;-99;12;13;8;13;-99;14;21
28/10/2018;24;-99;17;-99;20;14;9;15;10;-99;17;27;22;22;6;19;8;13;20;7;14;17;13;16;19;17;20;-99;13;11;9;12;-99;5;21
29/10/2018;1;-99;18;-99;19;12;12;15;12;-99;18;27;22;13;9;20;9;11;17;10;13;18;10;16;19;15;21;-99;13;14;12;10;-99;14;20
29/10/2018;2;-99;19;-99;22;13;13;15;13;-99;18;29;22;13;9;20;10;19;17;14;16;17;11;20;20;19;20;-99;15;16;15;8;-99;19;17
29/10/2018;3;-99;19;-99;22;14;16;18;12;-99;19;26;23;18;14;18;12;19;21;15;16;13;14;22;20;21;19;-99;14;14;17;9;-99;18;24
29/10/2018;4;-99;19;-99;22;11;16;17;7;-99;21;24;22;25;14;17;13;19;23;15;12;11;11;21;21;21;21;-99;8;14;16;13;-99;14;23
29/10/2018;5;-99;21;-99;20;13;13;15;3;-99;18;21;22;22;9;17;13;14;22;11;11;14;10;20;20;18;21;-99;11;13;15;11;-99;11;14
29/10/2018;6;-99;16;-99;16;13;10;16;0;-99;16;22;18;16;4;13;7;8;14;6;9;13;13;15;17;12;18;-99;9;10;13;10;-99;9;7
29/10/2018;7;-99;11;-99;10;6;3;8;0;-99;13;18;10;8;4;12;3;3;16;4;1;8;16;6;11;6;15;-99;7;6;2;6;-99;8;11
29/10/2018;8;-99;11;-99;12;6;6;4;2;-99;11;20;10;5;7;15;5;7;12;5;3;6;10;7;7;9;11;-99;4;5;3;4;-99;9;14
29/10/2018;9;-99;12;-99;17;12;8;10;8;-99;16;25;14;9;12;17;14;15;20;11;9;9;10;14;12;12;15;-99;4;14;8;10;-99;20;17
29/10/2018;10;-99;13;-99;15;10;7;8;16;-99;16;30;11;23;14;20;13;17;13;12;10;19;14;19;14;16;17;-99;10;14;18;10;-99;21;16
29/10/2018;11;-99;13;-99;20;16;13;13;21;-99;18;31;15;23;13;20;18;21;15;22;9;30;24;26;13;24;17;-99;19;16;20;18;-99;22;18
29/10/2018;12;-99;22;-99;28;22;26;21;30;-99;24;-99;28;25;19;20;30;29;29;28;20;36;32;33;26;32;25;-99;30;24;22;26;-99;30;25
29/10/2018;13;-99;34;-99;33;39;36;32;41;-99;33;-99;39;42;31;26;42;41;38;40;34;44;39;44;34;38;34;-99;41;30;31;36;-99;41;33
29/10/2018;14;-99;43;-99;39;55;51;44;54;-99;43;-99;47;57;46;-99;57;47;47;52;50;51;53;61;48;45;47;-99;54;41;45;50;-99;46;45
29/10/2018;15;-99;48;-99;50;66;65;53;68;-99;47;48;52;69;59;24;73;52;51;64;58;54;65;72;55;51;43;-99;65;51;57;64;-99;51;46
29/10/2018;16;-99;48;-99;55;72;65;57;63;-99;42;52;56;66;62;29;78;55;60;70;56;63;70;73;58;55;39;-99;70;50;56;71;-99;52;52
29/10/2018;17;-99;41;-99;50;62;49;47;37;-99;47;43;53;63;53;14;76;43;49;67;53;47;74;69;48;49;31;-99;70;38;50;63;-99;44;47
29/10/2018;18;-99;29;-99;36;36;32;24;19;-99;15;35;45;40;36;19;47;23;35;37;35;25;54;36;22;30;12;-99;48;29;32;41;-99;33;35
29/10/2018;19;-99;22;-99;25;30;23;26;14;-99;21;28;27;28;24;15;21;15;23;26;28;18;44;18;23;15;13;-99;34;19;17;37;-99;18;15
